,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,,V55,V56,V57,V58
42,0.35957,0.072103,0.016872,0.065349,0.016477,0.076147,0.017645,0.069517,0.017645,0.02437,0.022508,0.02365,0.025271,0.02508,0.026942,0.02758,0.028387,0.040294,0.021263,0.040082,0.029238,0.044558,0.027045,0.053457,0.032849,0.032498,0.033878,0.059793,0.052748,0.043172,0.042795,0.074988,0.054118,0.035984,0.027648,0.054517,0.031258,0.044435,0.038099,0.067174,0.027749,0.027888,0.030959,0.033912,0.033258,0.034083,0.036915,0.031622,0.027842,0.029255,0.071076,0.032148,0.064197,0.030404,0.064954,0.029091,0.059751,0.52249,0.70398
43,0.12679,0.06971,0.0030552,0.051113,0.0039545,0.079584,0.0037779,0.057914,0.0054408,0.020189,0.018055,0.018014,0.023639,0.027286,0.025094,0.021041,0.024926,0.096391,0.02947,0.1036,0.031201,0.13208,0.03711,0.1217,0.03089,0.14105,0.1308,0.10007,0.13592,0.17928,0.14635,0.1279,0.12106,0.18866,0.063089,0.14311,0.087414,0.21077,0.068083,0.12991,0.064554,0.037905,0.048862,0.056334,0.052569,0.047091,0.050937,0.042486,0.038315,0.035683,0.06184,0.047445,0.05052,0.04612,0.056993,0.028795,0.042858,0.63163,0.42846
44,0.16056,0.058853,0.0067844,0.0529,0.0069243,0.062998,0.0069475,0.057746,0.0059192,0.020087,0.022209,0.02303,0.021012,0.022504,0.022253,0.020445,0.019469,0.10161,0.038934,0.12565,0.040015,0.11951,0.037508,0.1248,0.036869,0.15668,0.16844,0.1661,0.17552,0.1629,0.18707,0.16728,0.13813,0.17973,0.08679,0.19457,0.08025,0.22218,0.08613,0.1772,0.070451,0.057736,0.054953,0.05839,0.059857,0.059527,0.056848,0.051017,0.050194,0.050541,0.044966,0.060882,0.03631,0.054038,0.044128,0.048931,0.034998,0.47918,0.47415
45,0.26433,0.096032,0.0083527,0.11426,0.0088253,0.091506,0.0080851,0.10612,0.0092765,0.042274,0.044671,0.04576,0.042385,0.043974,0.042804,0.038809,0.043693,0.10813,0.058619,0.11537,0.059167,0.10654,0.059552,0.10459,0.054763,0.12614,0.15153,0.13785,0.13706,0.1378,0.14366,0.13599,0.13344,0.10161,0.10825,0.12219,0.09067,0.093088,0.090831,0.089688,0.10046,0.058618,0.053781,0.049553,0.050363,0.049777,0.047921,0.049833,0.052134,0.018564,0.077975,0.016431,0.095748,0.014726,0.080466,0.016314,0.10295,0.47719,0.545
46,0.39453,0.089521,0.013346,0.065091,0.017682,0.097953,0.014548,0.066116,0.013996,0.022262,0.022288,0.023825,0.02769,0.024117,0.022278,0.023239,0.024381,0.033337,0.028394,0.039201,0.024151,0.040043,0.026073,0.042053,0.023365,0.052271,0.051603,0.030166,0.051246,0.04769,0.049713,0.034368,0.043868,0.044894,0.02991,0.036435,0.027572,0.038573,0.031223,0.035548,0.025222,0.03042,0.033562,0.029033,0.025692,0.027817,0.028913,0.027613,0.02493,0.032223,0.082056,0.026109,0.056517,0.028674,0.079877,0.025644,0.056937,0.47098,0.72581
47,0.34433,0.053903,0.018353,0.10112,0.019619,0.05196,0.018118,0.10441,0.021391,0.035371,0.036605,0.036557,0.035013,0.034451,0.039633,0.040311,0.035891,0.071324,0.036822,0.055909,0.066441,0.073596,0.040372,0.062922,0.071953,0.073693,0.057411,0.11308,0.14334,0.075484,0.060674,0.1199,0.15323,0.05269,0.049906,0.09049,0.063763,0.057981,0.054211,0.099539,0.059289,0.042686,0.039525,0.039127,0.045175,0.045202,0.041264,0.041558,0.04253,0.030866,0.048184,0.030666,0.095426,0.033476,0.049134,0.030997,0.089725,0.43045,0.67843
48,0.4184,0.083824,0.015688,0.075777,0.01892,0.085065,0.016659,0.075025,0.017682,0.026455,0.025897,0.029053,0.029876,0.027469,0.027012,0.028206,0.02767,0.039799,0.030654,0.0364,0.023334,0.038719,0.031232,0.034988,0.022425,0.049601,0.043657,0.034583,0.033799,0.045123,0.043233,0.028641,0.036356,0.036126,0.033124,0.027348,0.035999,0.042632,0.032386,0.025797,0.038709,0.032964,0.032711,0.030481,0.030801,0.030549,0.031917,0.028467,0.028389,0.023188,0.077871,0.020246,0.065864,0.02384,0.079029,0.020426,0.068705,0.44556,0.72918
49,0.27156,0.072971,0.013076,0.068697,0.011538,0.079156,0.012869,0.07603,0.011818,0.028902,0.027351,0.025418,0.026006,0.03294,0.030444,0.026932,0.02669,0.062297,0.034566,0.069482,0.034898,0.071464,0.033742,0.068758,0.029022,0.077649,0.091841,0.065311,0.05985,0.0635,0.082033,0.064539,0.058743,0.10179,0.042167,0.084216,0.043789,0.095443,0.042318,0.071087,0.037116,0.039955,0.042825,0.050295,0.045369,0.041738,0.039935,0.042191,0.038656,0.039976,0.064551,0.046048,0.058098,0.038543,0.060696,0.039767,0.056187,0.58389,0.64682
50,0.13823,0.05973,0.0058931,0.064786,0.0050747,0.049302,0.0053341,0.046156,0.0054927,0.024054,0.022826,0.021273,0.020767,0.014801,0.014042,0.016558,0.021178,0.12959,0.026516,0.097313,0.033152,0.063428,0.022804,0.085336,0.048286,0.1079,0.086233,0.098727,0.08513,0.063472,0.072851,0.14265,0.19047,0.17267,0.0497,0.12856,0.035131,0.089582,0.050774,0.20836,0.06351,0.044636,0.041618,0.031025,0.028383,0.035131,0.045934,0.060376,0.057751,0.061959,0.031232,0.039949,0.031686,0.043717,0.035513,0.082038,0.038967,0.68967,0.45019
51,0.1014,0.027971,0.0053709,0.02287,0.0051936,0.02731,0.0047941,0.021159,0.003977,0.012279,0.012378,0.01378,0.012959,0.01268,0.01042,0.010444,0.011837,0.028588,0.026438,0.032227,0.015788,0.025936,0.028734,0.02567,0.014695,0.053587,0.055512,0.033748,0.0352,0.049838,0.064317,0.033481,0.030014,0.054082,0.024796,0.028736,0.019539,0.062429,0.019305,0.027955,0.022022,0.016179,0.015753,0.014302,0.012245,0.01274,0.013582,0.013616,0.014727,0.015227,0.023871,0.012844,0.016333,0.011479,0.022469,0.014843,0.01912,0.9495,0.21884
52,0.15209,0.056716,0.0044221,0.13288,0.0050349,0.056672,0.0035408,0.10473,0.0055488,0.031387,0.040042,0.041019,0.034439,0.030991,0.034001,0.033315,0.03285,0.13304,0.055919,0.15026,0.070426,0.11362,0.045398,0.12068,0.069159,0.17155,0.14172,0.34386,0.17749,0.14307,0.12306,0.29331,0.20888,0.11541,0.11019,0.18522,0.087121,0.098818,0.095464,0.18392,0.096107,0.064718,0.057113,0.049268,0.053563,0.054221,0.053151,0.051906,0.062558,0.023358,0.046525,0.020687,0.094206,0.017844,0.046322,0.023354,0.1181,0.31856,0.44708
53,0.10797,0.078465,0.0022704,0.065122,0.0031037,0.079137,0.0022959,0.058074,0.0027383,0.026225,0.0246,0.022525,0.029004,0.025051,0.019889,0.022637,0.025138,0.11362,0.036453,0.1147,0.044438,0.098,0.039345,0.11484,0.048505,0.12716,0.23666,0.12637,0.15153,0.13272,0.28437,0.11827,0.19453,0.20562,0.071186,0.18749,0.067199,0.29095,0.072763,0.19599,0.07548,0.05256,0.051715,0.04583,0.047091,0.052347,0.048925,0.047355,0.045488,0.031484,0.066523,0.028903,0.044889,0.034699,0.070811,0.031145,0.054006,0.47086,0.40699
54,0.20196,0.086196,0.0086897,0.087702,0.0057746,0.086214,0.0061258,0.073116,0.0074067,0.035815,0.028351,0.026429,0.032902,0.033415,0.024161,0.022162,0.031956,0.10073,0.048254,0.10001,0.038641,0.092751,0.049004,0.09167,0.037624,0.17431,0.17343,0.098293,0.098002,0.16754,0.18247,0.10465,0.10328,0.17541,0.066313,0.10776,0.059243,0.17624,0.055657,0.1127,0.062633,0.048008,0.057432,0.059651,0.04512,0.043463,0.054743,0.060686,0.053356,0.039973,0.071492,0.036202,0.055366,0.036188,0.067616,0.044194,0.065775,0.4781,0.58397
55,0.3665,0.073524,0.012696,0.078491,0.012919,0.073999,0.011653,0.076113,0.012564,0.025549,0.025036,0.022919,0.024018,0.024311,0.020335,0.021032,0.023437,0.041272,0.022538,0.035308,0.031186,0.035218,0.019682,0.03139,0.037135,0.039607,0.03981,0.043704,0.048706,0.036154,0.02823,0.047442,0.054106,0.034193,0.028952,0.046155,0.02749,0.030045,0.024868,0.055873,0.032865,0.027869,0.029166,0.028836,0.025898,0.025143,0.027492,0.032849,0.031572,0.027269,0.059185,0.025025,0.061957,0.027419,0.063125,0.030303,0.066809,0.5068,0.72236
56,0.095627,0.036212,0.0058117,0.041277,0.0027607,0.028148,0.0033462,0.033445,0.0036229,0.016216,0.016328,0.010888,0.0082782,0.008915,0.009974,0.011449,0.014027,0.061077,0.014803,0.037528,0.014095,0.028898,0.011569,0.045169,0.024012,0.054921,0.033353,0.037495,0.030122,0.023391,0.034654,0.056836,0.074625,0.080288,0.01984,0.079765,0.014777,0.060109,0.022844,0.13759,0.036911,0.020314,0.016806,0.016556,0.017294,0.023036,0.02702,0.03398,0.033876,0.022982,0.017982,0.020397,0.023922,0.030442,0.023693,0.038177,0.029842,0.89921,0.31872
57,0.24067,0.086056,0.007988,0.078145,0.0095189,0.088218,0.0098665,0.090659,0.0095091,0.048189,0.042538,0.042771,0.047927,0.05241,0.051626,0.046986,0.049483,0.11518,0.052242,0.12415,0.084038,0.14268,0.065598,0.13638,0.071082,0.12713,0.12773,0.16825,0.18394,0.14589,0.1486,0.15663,0.16252,0.088943,0.095065,0.14066,0.12088,0.1035,0.098085,0.1172,0.10244,0.057497,0.060302,0.068393,0.065246,0.062828,0.069656,0.061174,0.050705,0.025244,0.077866,0.022376,0.07858,0.023567,0.075683,0.020899,0.074456,0.3962,0.55558
58,0.30069,0.069021,0.010058,0.073591,0.01023,0.071076,0.011352,0.080188,0.0099645,0.017122,0.015938,0.016727,0.016543,0.018755,0.01857,0.01764,0.017415,0.032524,0.018628,0.035904,0.01923,0.038582,0.018912,0.03623,0.017773,0.030187,0.029664,0.037857,0.034026,0.03121,0.036221,0.038613,0.030335,0.048973,0.017358,0.052209,0.019605,0.047731,0.01824,0.047939,0.016823,0.026199,0.025285,0.027607,0.030261,0.028433,0.027779,0.025356,0.025024,0.033866,0.054887,0.036323,0.058379,0.036387,0.055652,0.033915,0.056062,0.60467,0.68512
59,0.12494,0.047064,0.0057563,0.04541,0.0070479,0.052299,0.0051605,0.039132,0.0046903,0.014041,0.015496,0.020463,0.01936,0.016585,0.015265,0.016212,0.014483,0.1062,0.042594,0.10156,0.03624,0.12,0.041364,0.094259,0.025044,0.2288,0.18322,0.20534,0.23986,0.2702,0.18928,0.14547,0.17295,0.25917,0.07086,0.17406,0.10027,0.23384,0.06477,0.1371,0.079135,0.047849,0.041437,0.040815,0.042169,0.044027,0.036587,0.034515,0.042185,0.047511,0.037273,0.040427,0.02719,0.042332,0.033799,0.043379,0.030692,0.48899,0.3414
60,0.15897,0.052008,0.0066393,0.057577,0.0063496,0.051096,0.006372,0.053473,0.0056933,0.015475,0.016213,0.017001,0.017555,0.016473,0.016603,0.014698,0.017511,0.065538,0.022616,0.062139,0.03201,0.064229,0.020023,0.060549,0.029981,0.079019,0.070664,0.095715,0.12611,0.065947,0.051201,0.082311,0.12714,0.096435,0.035498,0.14465,0.035587,0.075812,0.034963,0.1228,0.036008,0.035113,0.035445,0.037312,0.035727,0.032275,0.035202,0.035438,0.033683,0.037112,0.034508,0.037928,0.035871,0.036962,0.035639,0.041402,0.036916,0.7638,0.46431
61,0.35545,0.083401,0.015706,0.080307,0.014982,0.082813,0.014681,0.074812,0.017692,0.034097,0.034704,0.035036,0.029836,0.032646,0.033116,0.036508,0.032815,0.077739,0.051322,0.070515,0.034898,0.073932,0.051801,0.073321,0.03893,0.11002,0.10496,0.073336,0.091734,0.12032,0.10965,0.081739,0.094888,0.088816,0.056839,0.061066,0.061158,0.092685,0.058438,0.068426,0.06543,0.047263,0.042999,0.042588,0.046159,0.04694,0.044666,0.045751,0.048076,0.030574,0.072551,0.032865,0.06835,0.033473,0.073131,0.031825,0.069528,0.43519,0.67742
62,0.21549,0.088689,0.0073116,0.090054,0.0068757,0.088575,0.0047863,0.091872,0.0070429,0.041693,0.048176,0.043784,0.042075,0.040786,0.040875,0.04582,0.040977,0.128,0.067425,0.1313,0.062652,0.11888,0.065242,0.13876,0.065911,0.15123,0.15429,0.13433,0.16861,0.14639,0.14722,0.18418,0.1623,0.13368,0.084305,0.13237,0.088735,0.12635,0.095842,0.12857,0.092457,0.06666,0.06532,0.046779,0.054231,0.064549,0.061921,0.05632,0.063868,0.027535,0.082652,0.024009,0.079986,0.024063,0.083132,0.026918,0.087205,0.38405,0.564
63,0.379,0.09214,0.021441,0.066451,0.019363,0.090128,0.018587,0.058355,0.015661,0.036514,0.03782,0.033777,0.031984,0.032621,0.031307,0.02576,0.030879,0.047588,0.050376,0.05412,0.028205,0.036838,0.036318,0.043928,0.028776,0.06074,0.081456,0.042652,0.035289,0.042305,0.056259,0.042135,0.035583,0.064554,0.047001,0.032757,0.03028,0.038875,0.040063,0.035063,0.038227,0.036733,0.035494,0.030829,0.030896,0.028891,0.031515,0.0379,0.039002,0.02776,0.085246,0.023813,0.056214,0.021174,0.088685,0.031646,0.062624,0.46441,0.72279
64,0.37884,0.075809,0.017036,0.078246,0.016508,0.074848,0.0175,0.075691,0.017891,0.033036,0.034557,0.031858,0.032692,0.031222,0.030001,0.030261,0.030492,0.057,0.03236,0.04916,0.034651,0.053778,0.032381,0.048765,0.036427,0.056984,0.05672,0.05554,0.064494,0.056125,0.053624,0.061585,0.069144,0.04712,0.042123,0.04953,0.045036,0.042869,0.04282,0.052107,0.047254,0.037149,0.035231,0.037511,0.034766,0.036175,0.036523,0.037912,0.037701,0.0259,0.071392,0.02502,0.067252,0.025794,0.070843,0.025672,0.069435,0.46527,0.71676
65,0.14553,0.034997,0.0044693,0.13359,0.003911,0.035158,0.0031942,0.13265,0.0037427,0.013866,0.01709,0.01705,0.012076,0.012847,0.017481,0.018075,0.014223,0.058059,0.011164,0.0552,0.028287,0.061813,0.014196,0.064263,0.029428,0.032768,0.026488,0.10204,0.11995,0.042094,0.03763,0.10835,0.11213,0.045175,0.0282,0.25396,0.031369,0.060194,0.031737,0.23512,0.029249,0.033765,0.026726,0.028161,0.03451,0.036452,0.032221,0.03064,0.035718,0.024551,0.026142,0.028876,0.11447,0.027856,0.028039,0.027652,0.1147,0.62134,0.56056
66,0.34031,0.080216,0.013629,0.081973,0.014459,0.078651,0.013494,0.076435,0.014243,0.025611,0.026835,0.028304,0.027059,0.027037,0.026393,0.026592,0.025559,0.049942,0.024807,0.050233,0.02533,0.048583,0.02513,0.043403,0.023508,0.045379,0.052629,0.045104,0.055392,0.044585,0.05014,0.042939,0.057241,0.059307,0.032129,0.061618,0.033046,0.048509,0.030943,0.051643,0.034223,0.039066,0.03607,0.034237,0.033042,0.034325,0.034307,0.035879,0.037285,0.042062,0.065044,0.0368,0.060401,0.033125,0.065822,0.037153,0.068778,0.54588,0.6885
67,0.34981,0.086223,0.0166,0.070201,0.018813,0.093397,0.01493,0.054205,0.012152,0.029321,0.032083,0.033181,0.031708,0.02685,0.021478,0.021886,0.022608,0.050934,0.050115,0.054239,0.034248,0.038691,0.034199,0.034802,0.031151,0.073751,0.07081,0.057615,0.054829,0.059016,0.078749,0.038008,0.058953,0.083582,0.036222,0.061784,0.026795,0.055076,0.025407,0.054619,0.034404,0.042155,0.041788,0.031188,0.027108,0.027217,0.028751,0.038006,0.041462,0.041856,0.076903,0.028499,0.04357,0.02835,0.072706,0.040566,0.05552,0.49353,0.71104
68,0.21454,0.06887,0.0076862,0.038527,0.0073149,0.067937,0.0073571,0.03613,0.010226,0.015693,0.015553,0.013491,0.014645,0.014381,0.012853,0.014839,0.018347,0.040321,0.022962,0.036011,0.010986,0.03479,0.022077,0.047562,0.017935,0.070837,0.055802,0.023548,0.023592,0.045928,0.055999,0.046396,0.039979,0.072028,0.023842,0.11397,0.017678,0.055974,0.034582,0.11657,0.026802,0.021437,0.02356,0.023266,0.01984,0.024129,0.031911,0.0267,0.022118,0.027119,0.056028,0.029357,0.030376,0.034974,0.059575,0.028238,0.031647,0.8099,0.4506
69,0.40549,0.10044,0.014523,0.068514,0.015065,0.10058,0.01509,0.071096,0.016534,0.021003,0.018649,0.02046,0.026388,0.02545,0.019568,0.021444,0.027779,0.050847,0.024365,0.036575,0.021425,0.055728,0.026829,0.038469,0.019298,0.075148,0.065873,0.033661,0.055589,0.094636,0.070479,0.037833,0.057358,0.044777,0.026664,0.032838,0.044063,0.050698,0.030162,0.034642,0.039257,0.027435,0.03215,0.033075,0.026323,0.02822,0.034212,0.029865,0.027337,0.029867,0.091853,0.022909,0.061175,0.028571,0.090479,0.023954,0.063553,0.47169,0.69869
70,0.18538,0.040158,0.012077,0.045752,0.009683,0.039072,0.010056,0.037952,0.0082502,0.01893,0.019632,0.019308,0.017958,0.016564,0.016432,0.014575,0.014904,0.032095,0.022004,0.038659,0.026334,0.025673,0.016996,0.029919,0.023007,0.031927,0.03967,0.058088,0.046557,0.026319,0.030906,0.050912,0.042092,0.041768,0.035106,0.048573,0.023119,0.027943,0.029581,0.04335,0.027017,0.024635,0.02302,0.020845,0.020586,0.018939,0.018412,0.023183,0.024947,0.021563,0.03748,0.017918,0.034497,0.016577,0.037402,0.024031,0.04003,0.87458,0.38704
71,0.3546,0.07122,0.010569,0.089162,0.009866,0.072384,0.010323,0.085266,0.0097612,0.022144,0.02403,0.021284,0.019604,0.020324,0.018795,0.018632,0.01876,0.032579,0.016412,0.030398,0.018629,0.030551,0.014594,0.026278,0.019628,0.032099,0.025736,0.03439,0.033404,0.029502,0.022788,0.032483,0.034176,0.028096,0.021554,0.030227,0.022175,0.023624,0.019907,0.030715,0.024511,0.025149,0.026178,0.025475,0.027242,0.024628,0.023703,0.026767,0.029944,0.02443,0.05946,0.023365,0.069917,0.023422,0.059475,0.025601,0.072838,0.51434,0.73328
72,0.30143,0.1153,0.01103,0.063238,0.010551,0.11153,0.012003,0.066999,0.011565,0.026661,0.02807,0.026327,0.025935,0.024949,0.028478,0.03058,0.02919,0.061091,0.050663,0.056057,0.031826,0.057513,0.064381,0.060112,0.034725,0.088267,0.088323,0.058902,0.063102,0.10198,0.104,0.064647,0.067255,0.10165,0.040449,0.060023,0.037636,0.12097,0.042957,0.062462,0.040313,0.03773,0.03932,0.038492,0.040305,0.039819,0.041956,0.041897,0.041988,0.028905,0.095225,0.029942,0.055386,0.032939,0.095846,0.031812,0.056158,0.49046,0.68691
73,0.3779,0.072751,0.01632,0.082076,0.018987,0.075849,0.018264,0.0799,0.017096,0.032706,0.032216,0.036739,0.034671,0.031454,0.031954,0.0355,0.033833,0.049397,0.035828,0.050753,0.03388,0.05134,0.036835,0.049818,0.032365,0.064724,0.055639,0.058395,0.062625,0.06716,0.057485,0.050913,0.060666,0.045326,0.044057,0.045757,0.042642,0.045615,0.043542,0.041627,0.041335,0.038677,0.037875,0.034989,0.036168,0.035918,0.037246,0.036167,0.034696,0.026991,0.069123,0.026633,0.079684,0.025755,0.067983,0.025778,0.079291,0.46181,0.71762
74,0.24206,0.078116,0.0094102,0.074814,0.0098861,0.077499,0.0094207,0.069596,0.010413,0.023372,0.022764,0.022141,0.023245,0.02372,0.019296,0.023947,0.024416,0.065389,0.027106,0.050043,0.031325,0.075653,0.037534,0.059065,0.027885,0.064542,0.043943,0.05415,0.077948,0.10722,0.073752,0.055186,0.06029,0.075447,0.027285,0.088,0.050153,0.10819,0.036067,0.073362,0.041157,0.03443,0.035866,0.04208,0.040525,0.038288,0.040337,0.040801,0.039028,0.038528,0.05462,0.03937,0.04885,0.041383,0.056726,0.042069,0.0497,0.61088,0.64496
75,0.30489,0.080881,0.012716,0.095408,0.014995,0.082413,0.012575,0.087251,0.012477,0.02868,0.029613,0.02914,0.029436,0.028356,0.026668,0.02851,0.028521,0.080925,0.038201,0.058578,0.034249,0.063338,0.037413,0.055948,0.032061,0.11491,0.066312,0.074159,0.086007,0.095665,0.067409,0.071403,0.1003,0.081891,0.040538,0.06021,0.044446,0.075876,0.039869,0.06961,0.052728,0.040631,0.039118,0.036635,0.033508,0.036751,0.035764,0.039854,0.041139,0.033661,0.065752,0.029064,0.073387,0.0327,0.066416,0.039587,0.079324,0.53292,0.66233
76,0.39537,0.075036,0.012018,0.085358,0.012197,0.076113,0.014525,0.090232,0.011433,0.01871,0.017673,0.017181,0.017762,0.021779,0.022568,0.019509,0.018721,0.022584,0.013047,0.02473,0.021048,0.027749,0.014715,0.026042,0.016995,0.019163,0.024809,0.028614,0.033755,0.023092,0.027365,0.027469,0.028755,0.016857,0.01992,0.030484,0.021475,0.020714,0.020869,0.0238,0.018497,0.020572,0.022819,0.025324,0.025772,0.02349,0.023724,0.020874,0.020182,0.020093,0.070577,0.022114,0.083341,0.018705,0.067183,0.01935,0.077397,0.47838,0.73673
77,0.25698,0.065281,0.011081,0.07605,0.010687,0.070066,0.0093198,0.065031,0.0098524,0.022048,0.024245,0.026189,0.023745,0.018904,0.019468,0.020098,0.01926,0.059361,0.028018,0.067403,0.026514,0.051334,0.030313,0.060815,0.029483,0.0583,0.059626,0.068025,0.065741,0.063911,0.062709,0.075072,0.075683,0.075845,0.038729,0.071986,0.029674,0.071749,0.038816,0.073255,0.032864,0.043223,0.039325,0.03119,0.03027,0.033651,0.034423,0.034489,0.037601,0.044621,0.054646,0.035618,0.048706,0.036029,0.050424,0.042093,0.056831,0.64528,0.62215
78,0.36175,0.10431,0.013954,0.079399,0.013471,0.098217,0.012078,0.074554,0.013291,0.033925,0.030335,0.029574,0.030514,0.029053,0.026137,0.026628,0.030366,0.055847,0.035819,0.047516,0.029155,0.047417,0.030211,0.046003,0.030789,0.064878,0.059007,0.048843,0.049363,0.05447,0.053533,0.048772,0.051907,0.055335,0.04449,0.04612,0.038723,0.049582,0.04041,0.046992,0.046727,0.036414,0.038867,0.038928,0.032699,0.031748,0.037319,0.043144,0.039049,0.025922,0.089216,0.021364,0.064987,0.021407,0.092446,0.027822,0.069386,0.45931,0.72431
79,0.23463,0.13022,0.0069329,0.077128,0.0071465,0.11314,0.0057821,0.078805,0.0066666,0.040199,0.03154,0.027945,0.039416,0.043675,0.035567,0.034786,0.045254,0.10527,0.04274,0.10846,0.047702,0.1172,0.044516,0.12563,0.053903,0.12058,0.12998,0.1028,0.11115,0.14257,0.13679,0.1216,0.10813,0.11821,0.082256,0.090565,0.087401,0.12683,0.091452,0.10471,0.077942,0.05022,0.060978,0.063708,0.05217,0.05566,0.071668,0.060023,0.052425,0.02613,0.10019,0.027503,0.069588,0.029787,0.10416,0.026794,0.065799,0.44533,0.61087
80,0.35328,0.073814,0.0225,0.082077,0.014124,0.074824,0.023223,0.082911,0.013302,0.040272,0.042114,0.033081,0.028694,0.040374,0.041055,0.030703,0.031183,0.057788,0.038147,0.068461,0.040477,0.057892,0.035442,0.067581,0.04008,0.066719,0.075726,0.097308,0.078418,0.062051,0.079156,0.095206,0.073129,0.055969,0.059197,0.065557,0.049154,0.051144,0.060918,0.061266,0.047749,0.039787,0.037488,0.045554,0.045785,0.038348,0.038322,0.044979,0.04761,0.026248,0.064333,0.037192,0.070922,0.026285,0.063199,0.038197,0.077962,0.46813,0.69544
81,0.30452,0.05937,0.013071,0.09172,0.01372,0.067759,0.012806,0.080564,0.009493,0.02593,0.029843,0.031483,0.032618,0.027433,0.02682,0.020115,0.019903,0.060621,0.040131,0.083546,0.033195,0.056105,0.029742,0.046065,0.026688,0.070637,0.081203,0.088785,0.066629,0.055272,0.047438,0.062441,0.060333,0.10599,0.050424,0.070328,0.038258,0.063863,0.029272,0.054155,0.03841,0.052207,0.047259,0.035742,0.033971,0.029156,0.027885,0.036288,0.041583,0.051028,0.053353,0.03577,0.061394,0.026148,0.047633,0.042165,0.07143,0.56368,0.66415
82,0.29627,0.059529,0.017195,0.066304,0.01518,0.066081,0.014862,0.068668,0.015917,0.032416,0.02403,0.02582,0.02666,0.03054,0.027715,0.027726,0.029738,0.072402,0.047352,0.049622,0.062021,0.073827,0.074093,0.052998,0.078332,0.083867,0.074686,0.087385,0.11963,0.091634,0.10866,0.10376,0.17539,0.080162,0.031191,0.11145,0.043146,0.14724,0.035686,0.12657,0.05295,0.034841,0.037216,0.045111,0.039875,0.035202,0.03887,0.044104,0.035691,0.040271,0.051587,0.048642,0.054577,0.037926,0.047599,0.037215,0.050419,0.50107,0.64335
83,0.15293,0.055972,0.0051435,0.054545,0.0046269,0.054043,0.0045178,0.056596,0.004575,0.013524,0.012491,0.011989,0.013413,0.013097,0.014027,0.012953,0.012361,0.059178,0.015089,0.054712,0.019993,0.061999,0.014775,0.059302,0.019453,0.040177,0.039962,0.054111,0.062408,0.046605,0.041116,0.060049,0.048213,0.085338,0.01796,0.076617,0.023002,0.088601,0.020124,0.081582,0.020155,0.026864,0.027511,0.027169,0.027329,0.025615,0.027283,0.0268,0.027597,0.038535,0.029015,0.037996,0.038985,0.038721,0.030204,0.041795,0.036938,0.81702,0.46318
84,0.36392,0.092091,0.015142,0.078979,0.015121,0.093012,0.012676,0.074806,0.014356,0.026571,0.024524,0.023392,0.022583,0.02339,0.020526,0.020885,0.024828,0.050909,0.042374,0.047957,0.030608,0.042947,0.033672,0.049861,0.037816,0.082672,0.095335,0.066585,0.081782,0.05983,0.088831,0.071648,0.10364,0.064039,0.036846,0.051668,0.032755,0.051309,0.038861,0.052732,0.042252,0.029746,0.030608,0.026903,0.023549,0.025429,0.029714,0.028375,0.026933,0.029042,0.08485,0.025024,0.062178,0.025121,0.082121,0.026104,0.067872,0.47439,0.70011
85,0.17268,0.094339,0.0046198,0.06055,0.0054993,0.098286,0.0054136,0.076305,0.0044001,0.043834,0.035141,0.031327,0.04491,0.041429,0.041278,0.043855,0.04314,0.12773,0.05476,0.14934,0.052691,0.1439,0.07347,0.17021,0.069743,0.18333,0.20718,0.14103,0.12672,0.17676,0.21388,0.16936,0.15506,0.13424,0.10245,0.10944,0.091147,0.16324,0.11892,0.13959,0.079431,0.049824,0.067079,0.065497,0.066884,0.072134,0.070445,0.062795,0.051335,0.030259,0.084718,0.033887,0.069749,0.033089,0.081249,0.033284,0.051858,0.39797,0.50029
86,0.26275,0.10276,0.011009,0.052057,0.0096018,0.092581,0.010934,0.0558,0.01118,0.026457,0.023628,0.023227,0.024896,0.026999,0.024949,0.02672,0.033678,0.066528,0.031634,0.061303,0.023808,0.072853,0.050675,0.084104,0.026713,0.07835,0.070103,0.05307,0.056028,0.1132,0.14032,0.062769,0.057676,0.088397,0.036012,0.091717,0.043546,0.16698,0.052271,0.10933,0.038325,0.037604,0.042894,0.046906,0.045931,0.048378,0.055876,0.048983,0.040636,0.038399,0.07192,0.044006,0.037235,0.047293,0.081845,0.042573,0.037832,0.55104,0.64141
